id,created_at,locale,duration_seconds,top_result,score_C,score_D,score_I,score_S,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12
702,2026-06-09T04:40:36.930834+00:00,en,72,S,89,67,89,100,3,0,3,3,2,3,3,3,3,3,2,3
703,2026-06-09T05:02:56.282743+00:00,,41,D,100,100,78,100,3,3,3,3,1,3,3,3,3,3,3,3
704,2026-06-09T05:12:55.74597+00:00,en,8,I,11,11,22,22,0,0,1,1,1,0,1,0,1,0,1,0
705,2026-06-09T06:46:02.964268+00:00,en,163,I,22,33,56,33,1,1,1,1,1,3,2,0,1,0,0,2
706,2026-06-09T07:40:32.582648+00:00,en,78,I,78,67,89,89,2,1,3,3,2,3,3,2,3,3,3,1
707,2026-06-09T07:58:37.599511+00:00,en,68,D,67,100,11,44,3,3,3,0,0,1,1,1,2,3,1,2
708,2026-06-09T08:02:04.369198+00:00,en,149,D,67,78,33,22,3,2,2,1,1,1,0,2,0,2,2,2
709,2026-06-09T08:08:57.022971+00:00,en,64,C,100,56,44,33,2,0,3,1,0,3,1,1,1,3,3,3
710,2026-06-09T11:16:44.479523+00:00,en,97,C,67,44,56,56,2,1,1,2,1,2,1,2,2,2,2,2
711,2026-06-09T12:39:31.880171+00:00,en,80,D,89,89,67,78,3,2,3,3,1,2,1,3,3,3,2,3
712,2026-06-09T12:41:24.871199+00:00,en,33,D,100,100,67,100,3,3,3,2,1,3,3,3,3,3,3,3
713,2026-06-09T13:28:22.39199+00:00,en,86,D,22,67,33,56,2,1,3,1,1,1,3,2,0,1,0,1
714,2026-06-09T13:29:59.479709+00:00,en,54,D,44,78,78,33,2,2,3,2,2,3,1,2,0,1,1,2
715,2026-06-09T13:35:50.943737+00:00,en,60,D,89,100,67,22,3,3,3,2,2,2,0,1,1,2,3,3
716,2026-06-09T14:14:33.62908+00:00,en,60,S,56,33,56,78,1,0,2,1,2,2,3,1,3,2,2,1
717,2026-06-09T14:41:49.503272+00:00,en,58,S,78,44,22,89,2,1,1,0,0,2,3,2,3,2,3,2
718,2026-06-09T15:12:34.811829+00:00,en,56,C,89,56,44,33,2,1,2,2,1,1,0,2,1,3,2,3
719,2026-06-09T15:14:52.276118+00:00,en,69,C,78,67,56,56,3,1,2,2,2,1,3,1,1,3,2,2
720,2026-06-09T15:21:04.61249+00:00,en,104,D,56,89,33,67,3,3,2,2,0,1,3,2,1,3,1,1
721,2026-06-09T15:58:58.349608+00:00,en,89,I,56,67,89,78,3,1,2,2,3,3,2,2,3,1,2,2
722,2026-06-09T16:05:14.936129+00:00,en,40,C,78,33,33,67,1,1,1,1,0,2,2,1,3,3,2,2
723,2026-06-09T16:05:37.90998+00:00,en,53,C,89,78,67,78,3,2,2,1,2,3,2,2,3,3,3,2
724,2026-06-09T16:05:51.804082+00:00,en,72,I,44,44,67,22,2,1,1,2,2,2,0,1,1,2,1,1
725,2026-06-09T16:06:25.069737+00:00,en,112,C,89,22,0,44,1,0,1,0,0,0,1,0,3,3,2,3
726,2026-06-09T16:06:54.009248+00:00,en,114,C,89,67,33,67,2,2,2,2,1,0,1,2,3,3,2,3
727,2026-06-09T16:08:40.825654+00:00,en,71,D,44,67,67,56,2,2,2,2,2,2,1,2,2,1,2,1
728,2026-06-09T16:58:39.977169+00:00,en,37,I,67,44,100,78,1,0,3,3,3,3,2,3,2,2,3,1
729,2026-06-09T17:09:02.285874+00:00,en,53,I,67,67,78,67,2,2,2,3,2,2,3,2,1,2,2,2
730,2026-06-09T17:09:20.510215+00:00,en,98,D,56,67,44,56,3,1,2,1,1,2,2,2,1,2,1,2
731,2026-06-09T17:12:35.79339+00:00,en,95,S,67,33,89,100,2,0,1,3,2,3,3,3,3,2,2,2
732,2026-06-09T17:13:25.168644+00:00,en,59,S,67,22,33,100,2,0,0,1,0,2,3,3,3,2,2,2
733,2026-06-09T17:13:38.467586+00:00,en,77,S,89,33,22,89,1,0,2,0,0,2,3,3,2,3,2,3
734,2026-06-09T17:13:50.113783+00:00,en,99,S,78,56,33,89,3,1,1,0,1,2,3,3,2,3,2,2
735,2026-06-09T17:13:50.123894+00:00,en,115,I,67,67,78,56,2,2,2,3,2,2,2,3,0,2,2,2
736,2026-06-09T17:14:31.440622+00:00,en,98,C,78,56,33,33,2,1,2,2,1,0,1,2,0,3,2,2
737,2026-06-09T17:14:39.038451+00:00,en,101,C,78,33,11,56,2,0,1,1,0,0,1,3,1,3,1,3
738,2026-06-09T17:14:56.633137+00:00,en,115,I,56,44,78,44,1,1,2,3,2,2,1,2,1,2,1,2
739,2026-06-09T17:15:39.780381+00:00,en,158,S,89,22,67,89,1,0,1,2,2,2,2,3,3,3,3,2
740,2026-06-09T17:15:43.913993+00:00,en,77,I,56,78,89,44,2,2,3,2,3,3,1,0,3,2,0,3
741,2026-06-09T17:16:21.000157+00:00,en,114,C,78,33,22,44,2,0,1,1,0,1,2,2,0,3,2,2
742,2026-06-09T17:16:44.99245+00:00,en,130,C,67,33,22,22,1,1,1,1,0,1,0,1,1,3,2,1
743,2026-06-09T17:37:41.800416+00:00,en,25,D,67,100,78,78,3,3,3,3,2,2,3,2,2,2,2,2
744,2026-06-09T17:59:25.357294+00:00,en,239,C,78,67,33,67,3,2,1,2,0,1,2,1,3,2,3,2
745,2026-06-09T17:59:32.646926+00:00,en,77,D,67,67,11,67,1,3,2,0,0,1,2,2,2,3,2,1
746,2026-06-09T18:04:44.954878+00:00,,109,C,67,44,56,44,2,1,1,2,2,1,1,2,1,3,1,2
747,2026-06-09T18:20:29.337038+00:00,en,246,D,56,67,44,22,3,2,1,1,1,2,0,1,1,2,1,2
748,2026-06-09T19:26:49.127247+00:00,en,68,D,33,67,44,56,2,2,2,1,1,2,2,2,1,2,0,1
749,2026-06-09T19:30:52.638923+00:00,en,60,C,67,22,11,56,1,0,1,0,0,1,1,2,2,3,1,2
750,2026-06-09T19:31:18.072851+00:00,en,93,C,100,89,78,44,3,3,2,3,2,2,0,3,1,3,3,3
751,2026-06-09T19:51:51.357562+00:00,en,46,C,89,78,78,78,2,2,3,2,2,3,3,3,1,3,2,3
752,2026-06-09T20:23:29.466629+00:00,en,43,D,44,100,89,44,3,3,3,3,2,3,0,1,3,2,1,1
753,2026-06-09T23:25:40.489194+00:00,en,141,S,100,44,22,100,2,0,2,2,0,0,3,3,3,3,3,3
754,2026-06-09T23:43:37.412029+00:00,en,138,C,78,67,44,44,2,1,3,1,1,2,2,1,1,3,2,2
755,2026-06-10T00:22:31.627853+00:00,en,86,S,100,22,22,100,1,0,1,1,0,1,3,3,3,3,3,3
756,2026-06-10T01:11:00.872719+00:00,en,92,C,67,44,22,56,1,1,2,1,0,1,3,1,1,2,2,2
757,2026-06-10T01:12:06.110892+00:00,en,337,I,22,44,78,67,1,1,2,2,2,3,2,1,3,1,0,1
758,2026-06-10T02:12:54.8564+00:00,en,17,S,22,56,44,67,3,0,2,1,3,0,2,1,3,0,2,0
759,2026-06-10T02:47:54.732472+00:00,en,6,D,44,78,33,33,1,3,3,1,1,1,1,1,1,1,1,2
760,2026-06-10T02:55:46.565249+00:00,en,69,C,78,56,22,56,2,0,3,0,2,0,2,3,0,2,2,3
761,2026-06-10T06:59:06.892441+00:00,en,152,D,33,67,56,67,3,2,1,1,2,2,2,3,1,0,2,1
762,2026-06-10T07:34:48.604322+00:00,en,75,I,33,11,89,78,0,0,1,3,2,3,3,1,3,0,0,3
763,2026-06-10T07:43:34.844413+00:00,,97,S,56,22,0,78,1,0,1,0,0,0,3,2,2,1,2,2
764,2026-06-10T08:27:48.230533+00:00,en,98,S,22,33,22,56,1,2,0,2,0,0,1,1,3,1,1,0
765,2026-06-10T10:55:20.470652+00:00,en,56,C,100,67,44,89,3,0,3,2,0,2,3,3,2,3,3,3
766,2026-06-10T11:51:22.698363+00:00,,82,C,89,67,33,56,3,1,2,1,1,1,2,1,2,3,2,3
767,2026-06-10T12:11:33.352227+00:00,en,73,C,78,56,11,44,1,1,3,0,0,1,1,1,2,2,2,3
768,2026-06-10T12:57:47.971225+00:00,en,94,C,100,67,67,78,3,0,3,3,2,1,3,3,1,3,3,3
769,2026-06-10T14:12:08.596005+00:00,en,62,C,89,67,56,44,2,3,1,2,0,3,3,0,1,3,2,3
770,2026-06-10T14:20:28.164234+00:00,en,38,D,56,78,67,67,3,3,1,3,1,2,1,3,2,2,1,2
771,2026-06-10T14:39:10.586418+00:00,,103,I,44,56,78,33,2,1,2,2,2,3,0,2,1,1,1,2
772,2026-06-10T15:41:52.049672+00:00,en,69,C,89,78,0,44,3,1,3,0,0,0,0,1,3,3,2,3
773,2026-06-10T16:19:14.112495+00:00,en,93,I,67,67,100,44,2,1,3,3,3,3,2,1,1,2,2,2
774,2026-06-10T16:35:06.103941+00:00,en,72,C,89,22,67,78,1,0,1,2,2,2,3,1,3,3,2,3
775,2026-06-10T16:37:31.377695+00:00,en,84,C,78,67,33,67,3,2,1,1,1,1,2,3,1,3,2,2
776,2026-06-10T16:43:56.393637+00:00,en,94,C,89,44,78,56,3,0,1,2,2,3,2,1,2,2,3,3
777,2026-06-10T16:44:33.139628+00:00,en,63,C,89,67,11,67,3,2,1,0,1,0,2,3,1,3,2,3
778,2026-06-10T17:55:26.441465+00:00,en,70,D,67,78,33,67,2,2,3,2,1,0,2,3,1,2,2,2
779,2026-06-10T18:12:46.542728+00:00,en,61,S,78,44,33,89,2,0,2,1,1,1,3,3,2,3,2,2
780,2026-06-10T18:53:01.756577+00:00,,87,D,44,100,67,33,3,3,3,2,2,2,1,2,0,2,1,1
781,2026-06-10T19:02:55.013257+00:00,en,79,S,67,33,22,89,2,0,1,0,0,2,3,2,3,2,2,2
782,2026-06-10T19:08:47.303453+00:00,en,89,S,78,22,0,78,1,0,1,0,0,0,2,2,3,3,1,3
783,2026-06-10T20:10:46.712495+00:00,,129,C,78,44,11,33,2,1,1,0,0,1,3,0,0,3,1,3
784,2026-06-10T20:25:43.893+00:00,,,C,100,56,22,56,3,0,2,1,0,1,2,1,2,3,3,3
785,2026-06-10T20:25:44.503779+00:00,en,36,C,100,56,22,56,3,0,2,1,0,1,2,1,2,3,3,3
786,2026-06-10T22:10:35.546151+00:00,en,51,I,33,33,56,44,1,0,2,1,1,3,0,2,2,1,0,2
787,2026-06-10T22:11:25.917652+00:00,en,75,S,67,78,78,89,2,3,2,3,2,2,2,3,3,2,2,2
788,2026-06-10T22:49:01.378244+00:00,en,51,I,78,56,78,56,2,1,2,3,2,2,2,1,2,3,1,3
789,2026-06-10T22:54:39.468+00:00,,,D,56,67,67,67,2,1,3,2,2,2,3,2,1,2,2,1
790,2026-06-10T22:54:39.857244+00:00,en,39,D,56,67,67,67,2,1,3,2,2,2,3,2,1,2,2,1
791,2026-06-10T22:58:32.933825+00:00,en,174,I,78,44,78,67,2,1,1,3,2,2,1,3,2,3,2,2
792,2026-06-10T23:07:14.726643+00:00,en,60,D,67,78,22,22,3,2,2,1,0,1,0,2,0,3,1,2
793,2026-06-10T23:21:02.421633+00:00,en,76,I,78,33,78,78,1,1,1,2,2,3,1,3,3,2,2,3
794,2026-06-10T23:30:45.938491+00:00,en,95,S,67,33,11,67,2,0,1,1,0,0,2,2,2,2,2,2
795,2026-06-10T23:36:27.160836+00:00,en,103,C,100,56,78,67,2,1,2,1,3,3,2,1,3,3,3,3
796,2026-06-10T23:41:09.472208+00:00,en,41,D,22,100,100,33,3,3,3,3,3,3,1,1,1,1,1,0
797,2026-06-10T23:52:20.394135+00:00,en,55,I,33,56,67,33,2,1,2,2,2,2,1,2,0,1,1,1
798,2026-06-11T00:00:11.602946+00:00,en,44,D,56,78,67,56,3,1,3,1,2,3,2,1,2,2,2,1
799,2026-06-11T03:08:22.223171+00:00,en,79,S,44,56,56,89,2,1,2,2,1,2,3,3,2,0,2,2
800,2026-06-11T03:08:38.093839+00:00,en,42,S,67,33,67,89,1,1,1,2,2,2,2,3,3,2,2,2
801,2026-06-11T04:42:58.213154+00:00,en,40,C,89,56,0,67,2,2,1,0,0,0,3,1,2,3,3,2
802,2026-06-11T09:05:24.594624+00:00,en,11,S,22,33,44,67,1,2,0,3,1,0,1,3,2,1,0,1
803,2026-06-11T09:52:47.566037+00:00,,51,S,67,0,44,89,0,0,0,2,2,0,2,3,3,2,2,2
804,2026-06-11T09:55:58.401488+00:00,en,11,C,100,33,78,78,0,2,1,2,2,3,2,3,2,3,3,3
805,2026-06-11T11:43:14.121038+00:00,en,12,D,11,56,44,44,1,1,3,0,1,3,0,1,3,0,1,0
806,2026-06-11T11:47:13.683595+00:00,en,26,C,89,78,33,67,3,1,3,0,1,2,3,1,2,3,3,2
807,2026-06-11T11:49:21.862602+00:00,en,56,S,89,67,78,89,2,1,3,2,2,3,3,2,3,3,3,2
808,2026-06-11T11:50:50.977735+00:00,en,45,S,78,22,56,89,1,0,1,2,1,2,2,3,3,3,2,2
809,2026-06-11T12:03:15.819486+00:00,en,52,S,44,67,22,78,1,3,2,0,0,2,3,1,3,2,1,1
810,2026-06-11T12:12:26.936175+00:00,en,80,S,56,33,33,56,2,1,0,0,2,1,2,1,2,2,2,1
811,2026-06-11T12:16:15.900779+00:00,en,71,D,89,89,44,89,3,2,3,1,1,2,3,3,2,2,3,3
812,2026-06-11T12:16:43.832257+00:00,en,49,D,11,100,56,56,3,3,3,1,2,2,1,2,2,0,0,1
813,2026-06-11T12:28:43.759087+00:00,en,94,S,78,33,56,78,1,1,1,1,1,3,3,1,3,2,2,3
814,2026-06-11T12:33:37.700084+00:00,en,61,D,89,89,11,56,2,3,3,0,0,1,2,1,2,3,2,3
815,2026-06-11T12:38:31.637519+00:00,en,60,D,56,100,78,78,3,3,3,3,2,2,2,2,3,3,2,0
816,2026-06-11T12:56:47.431629+00:00,en,41,S,56,44,67,100,1,1,2,2,2,2,3,3,3,2,2,1
817,2026-06-11T12:59:31.181589+00:00,en,55,I,78,56,78,78,2,1,2,2,2,3,2,2,3,3,2,2
818,2026-06-11T13:01:33.909919+00:00,en,56,S,44,44,56,78,1,1,2,3,0,2,3,3,1,1,2,1
819,2026-06-11T13:10:53.385657+00:00,en,92,D,44,44,33,33,2,1,1,2,1,0,2,1,0,2,1,1
820,2026-06-11T13:17:22.433357+00:00,en,52,D,89,89,33,78,3,2,3,1,0,2,3,1,3,3,3,2
821,2026-06-11T13:17:31.871287+00:00,en,107,I,33,56,67,44,2,1,2,3,1,2,2,1,1,0,2,1
822,2026-06-11T13:21:58.219081+00:00,en,129,S,67,33,67,89,2,0,1,2,2,2,3,2,3,2,1,3
823,2026-06-11T13:23:43.833773+00:00,en,88,D,67,78,33,67,3,2,2,1,1,1,2,3,1,2,2,2
824,2026-06-11T13:48:10.147718+00:00,en,72,C,89,33,0,78,2,0,1,0,0,0,1,3,3,3,2,3
825,2026-06-11T13:48:55.401527+00:00,en,81,C,100,44,33,67,3,0,1,3,0,0,0,3,3,3,3,3
826,2026-06-11T13:52:38.333886+00:00,en,71,I,67,78,89,89,3,2,2,3,2,3,2,3,3,2,2,2
827,2026-06-11T14:03:24.878642+00:00,en,66,C,100,78,56,89,3,1,3,1,1,3,2,3,3,3,3,3
828,2026-06-11T14:11:09.240395+00:00,en,102,S,67,33,11,67,2,0,1,0,0,1,2,2,2,2,2,2
829,2026-06-11T14:20:46.349998+00:00,en,63,I,78,44,78,78,2,1,1,2,2,3,2,2,3,3,2,2
830,2026-06-11T14:24:39.750503+00:00,en,98,S,56,22,11,56,1,0,1,0,1,0,2,3,0,3,0,2
831,2026-06-11T14:51:41.913521+00:00,en,103,D,44,67,33,67,3,1,2,1,0,2,3,2,1,0,2,2
832,2026-06-11T14:52:45.318833+00:00,en,455,C,100,44,22,56,3,0,1,1,0,1,3,2,0,3,3,3
833,2026-06-11T15:11:27.929945+00:00,en,63,S,89,67,44,100,2,1,3,1,2,1,3,3,3,3,2,3
834,2026-06-11T15:23:12.836206+00:00,en,66,D,56,56,56,44,2,1,2,2,1,2,0,3,1,2,2,1
835,2026-06-11T16:23:18.367+00:00,,,C,78,44,33,56,1,1,2,1,1,1,1,2,2,2,3,2
836,2026-06-11T16:23:18.808733+00:00,en,68,C,78,44,33,56,1,1,2,1,1,1,1,2,2,2,3,2
837,2026-06-11T16:53:11.502+00:00,,,C,100,44,56,44,1,0,3,1,2,2,2,0,2,3,3,3
838,2026-06-11T16:56:12.163783+00:00,en,179,S,33,44,67,78,2,1,1,2,1,3,1,3,3,3,0,0
839,2026-06-11T17:40:27.643562+00:00,en,73,D,44,56,33,33,2,2,1,1,1,1,1,1,1,2,1,1
840,2026-06-11T17:53:53.533063+00:00,en,49,S,89,44,78,100,3,1,0,2,2,3,3,3,3,3,3,2
841,2026-06-11T18:53:28.618602+00:00,en,74,S,67,44,22,67,2,0,2,1,0,1,2,3,1,3,1,2
842,2026-06-11T18:53:28.644+00:00,,,S,67,44,22,67,2,0,2,1,0,1,2,3,1,3,1,2
843,2026-06-11T19:06:04.566489+00:00,en,66,C,89,67,56,67,3,1,2,1,2,2,1,2,3,3,2,3
844,2026-06-11T19:19:07.439805+00:00,en,52,I,56,56,78,78,2,1,2,3,2,2,3,1,3,3,0,2
845,2026-06-11T19:30:17.129257+00:00,en,51,S,78,56,33,89,2,1,2,1,1,1,3,3,2,3,2,2
846,2026-06-11T22:04:11.56507+00:00,en,51,C,89,44,44,78,2,0,2,2,0,2,3,2,2,3,3,2
847,2026-06-11T22:26:49.033585+00:00,en,422,C,78,44,56,22,2,0,2,3,1,1,1,1,0,3,2,2
848,2026-06-11T22:45:40.551713+00:00,en,112,I,67,44,67,56,2,1,1,2,1,3,2,2,1,2,2,2
849,2026-06-11T23:48:01.409591+00:00,en,87,D,11,100,89,22,3,3,3,2,3,3,0,0,2,1,0,0
850,2026-06-12T00:26:48.633992+00:00,en,43,S,44,22,22,100,1,0,1,0,1,1,3,3,3,2,1,1
851,2026-06-12T00:38:41.996117+00:00,en,30,D,100,100,100,78,3,3,3,3,3,3,1,3,3,3,3,3
852,2026-06-12T00:43:39.122612+00:00,en,102,S,67,33,33,67,1,0,2,1,1,1,2,2,2,2,2,2
853,2026-06-12T00:45:58.975547+00:00,en,94,S,44,22,11,78,0,1,1,0,0,1,2,3,2,1,2,1
854,2026-06-12T00:55:58.955+00:00,,,S,89,33,56,89,2,0,1,2,1,2,2,3,3,3,2,3
855,2026-06-12T00:55:59.322841+00:00,en,62,S,89,33,56,89,2,0,1,2,1,2,2,3,3,3,2,3
856,2026-06-12T00:58:21.028718+00:00,en,83,D,56,67,33,44,3,2,1,1,2,0,2,2,0,2,1,2
857,2026-06-12T01:56:33.075094+00:00,en,85,C,89,78,44,56,3,2,2,2,1,1,1,2,2,3,2,3
858,2026-06-12T03:35:12.353+00:00,,,D,78,78,67,56,3,3,1,2,2,2,2,1,2,3,2,2
859,2026-06-12T03:35:12.647681+00:00,en,65,D,78,78,67,56,3,3,1,2,2,2,2,1,2,3,2,2
860,2026-06-12T03:43:49.951933+00:00,en,70,D,56,56,56,33,2,1,2,2,1,2,1,1,1,2,1,2
861,2026-06-12T03:52:45.068927+00:00,en,51,S,78,56,22,78,3,0,2,0,0,2,3,2,2,3,2,2
862,2026-06-12T04:09:43.830424+00:00,en,149,D,44,44,44,22,1,1,2,1,1,2,0,1,1,0,1,3
863,2026-06-12T04:09:45.284+00:00,,,D,44,44,44,22,1,1,2,1,1,2,0,1,1,0,1,3
864,2026-06-12T07:22:29.92482+00:00,en,70,I,11,44,56,33,1,2,1,1,2,2,0,3,0,0,0,1
865,2026-06-12T09:51:29.543738+00:00,en,198,D,56,89,56,56,2,3,3,2,0,3,2,1,2,2,2,1
866,2026-06-12T10:37:34.211679+00:00,en,135,S,78,67,56,89,2,1,3,2,2,1,2,3,3,3,2,2
867,2026-06-12T11:18:37.25651+00:00,en,95,C,67,44,22,44,1,1,2,1,0,1,1,1,2,2,2,2
868,2026-06-12T12:02:31.45514+00:00,en,72,C,89,78,22,44,3,1,3,1,0,1,2,1,1,3,2,3
869,2026-06-12T12:14:27.824334+00:00,en,57,C,89,33,78,44,2,1,0,2,2,3,1,3,0,2,3,3
870,2026-06-12T12:32:42.617211+00:00,en,75,C,56,33,11,44,1,2,0,1,0,0,0,1,3,2,1,2
871,2026-06-12T12:38:50.916189+00:00,en,169,S,67,56,67,78,2,2,1,2,2,2,2,3,2,2,1,3
872,2026-06-12T13:03:14.200725+00:00,en,69,D,44,56,0,56,3,1,1,0,0,0,1,2,2,2,1,1
873,2026-06-12T13:05:05.122659+00:00,en,69,S,100,33,67,100,1,1,1,2,2,2,3,3,3,3,3,3
874,2026-06-12T13:10:13.505122+00:00,en,75,C,100,11,78,89,1,0,0,3,2,2,2,3,3,3,3,3
875,2026-06-12T13:37:56.779712+00:00,en,46,I,78,67,89,89,2,1,3,3,2,3,3,2,3,2,3,2
876,2026-06-12T13:56:17.820629+00:00,en,85,I,44,44,89,78,2,1,1,3,2,3,2,2,3,2,2,0
877,2026-06-12T14:19:31.732757+00:00,en,71,C,89,78,33,67,2,2,3,0,2,1,3,2,1,3,2,3
878,2026-06-12T14:20:25.809623+00:00,en,83,C,78,44,44,44,2,1,1,1,2,1,1,3,0,2,2,3
879,2026-06-12T14:52:28.397+00:00,,,C,78,44,33,44,2,1,1,1,1,1,1,2,1,2,2,3
880,2026-06-12T14:52:28.76421+00:00,en,62,C,78,44,33,44,2,1,1,1,1,1,1,2,1,2,2,3
881,2026-06-12T14:53:21.515701+00:00,en,113,S,89,56,22,89,3,2,0,0,2,0,2,3,3,3,3,2
882,2026-06-12T15:03:34.88536+00:00,en,62,I,78,44,89,78,2,1,1,3,2,3,2,3,2,3,2,2
883,2026-06-12T15:09:43.628686+00:00,,93,D,56,78,67,67,3,2,2,2,2,2,3,2,1,2,1,2
884,2026-06-12T15:18:05.803402+00:00,en,41,I,22,44,67,33,1,2,1,2,2,2,1,1,1,0,1,1
885,2026-06-12T16:17:04.373603+00:00,en,76,S,78,44,44,78,2,1,1,2,0,2,2,2,3,2,3,2
886,2026-06-12T16:32:07.180534+00:00,en,143,C,78,44,56,67,2,1,1,1,2,2,1,2,3,3,2,2
887,2026-06-12T17:01:55.198255+00:00,en,93,C,100,78,44,78,2,2,3,1,1,2,2,3,2,3,3,3
888,2026-06-12T17:08:28.535599+00:00,en,70,C,78,44,44,33,1,1,2,1,0,3,3,0,0,3,3,1
